# generated by tools/build_script_edges.py - do not hand-edit
# edges=1171
-1373413273	-806335869	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1365931036	-2002379408	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1359956150	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1349542539	-584529203	Script_CarriageCollidersData.ColliderPrefab
-1348294483	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1347412392	309433400	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1346427067	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1340667394	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1340651820	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1335827123	-1446310610	ForceCastOnGameplayEvent.ForceCastAbility
-1331727612	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1325955146	-2050883182	ForceCastOnGameplayEvent.ForceCastAbility
-1325955146	-793376955	ForceCastOnGameplayEvent.ForceCastAbility
-1325342529	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1316912119	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1312712675	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1302860768	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1296321304	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1295514827	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1295479109	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1293468445	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1292809886	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1292054981	118919744	Script_MultiThrow_Cast_DataServer.NewThrowEntity
-1286344051	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1275348909	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1275256745	1593142604	RadialZone_Environment_Data.Debuff
-1270684727	758863294	Script_CarriageDriverData.DespawnBuff
-1262194203	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1253061408	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1248717894	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1243576459	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1243410559	1741189817	ForceCastOnGameplayEvent.ForceCastAbility
-1238737320	-1997270727	Script_ClusterBomb_Cast_DataServer.NewThrowEntity
-1237621022	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1234907970	-584529203	Script_CarriageCollidersData.ColliderPrefab
-1227210056	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1222590743	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1220760235	239606141	ThrowMultiple_PlayerHitCount_DataServer.NewThrowEntity
-1218974349	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1218782860	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1212536125	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1208888966	1044823130	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1207657241	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1206507658	-573678829	ForceCastOnGameplayEvent.ForceCastAbility
-1198796948	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1195045239	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1190354298	-584529203	Script_CarriageData.ColliderPrefab
-1190354298	758863294	Script_CarriageData.DespawnBuff
-1190354298	1084521444	Script_CarriageData.ConnectBuff
-1189707552	1044823130	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1186490712	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1169847941	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1160778038	1950981925	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1158810522	18696225	Script_SpawnThrowTowardsNearbyVampires_DataServer.ThrowType
-1155858548	131220609	Script_Valyr_HandleCauldrons_DataShared.QuakeBuff
-1155345803	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1150411622	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1148833103	415557996	Script_ApplyBuffWhenDamageDealt_DataServer.BuffId
-1145446161	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1143821389	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1143637949	-973800311	AbilityThrowTowardsEventHitTarget_DataServer.NewThrowEntity
-1142049453	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1141919540	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1140936561	-1890273561	Throw_Prefabs_To_Spawn.Value
-1136889813	2131895379	BloodBuff_Worker_Pulverize_DataShared.PulverizeBuff
-1132434077	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1131367727	628633211	Script_ClusterBomb_Cast_DataServer.NewThrowEntity
-1130267123	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1126014450	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1123494393	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1121713940	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1121102574	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1120391332	-629014734	Script_SpawnPrefabOnMiss_DataServer.SpawnEntity
-1117823422	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1114619332	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1107784271	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1101874342	1682893847	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1097732927	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1095847141	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1086525411	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1078314427	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1077386164	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1076384196	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1076370381	497806743	Script_SpawnThrowTowardsNearbyVampires_DataServer.ThrowType
-1072867618	-793376955	ForceCastOnGameplayEvent.ForceCastAbility
-1071569211	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1065970933	1871586579	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1064177564	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1062097246	-919146370	Throw_Prefabs_To_Spawn.Value
-1058099541	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1055295487	525798474	HorsePerk_NPCInvisibility_Data.SpawnAbility
-1048977650	-584529203	Script_CarriageData.ColliderPrefab
-1048977650	758863294	Script_CarriageData.DespawnBuff
-1048977650	1084521444	Script_CarriageData.ConnectBuff
-1046657693	-1728012537	Script_StormPolarityShift_DataServer.SelfTravelSpell
-1046657693	1385593239	Script_StormPolarityShift_DataServer.AllyTravelSpell
-1046657693	1845651754	Script_StormPolarityShift_DataServer.EnemyTravelSpell
-1044861452	-1565434117	ForceCastOnGameplayEvent.ForceCastAbility
-1043699905	-213757827	ForceCastOnGameplayEvent.ForceCastAbility
-1030052444	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1024366257	1552667718	AbilityThrowMultipleWithSpreadOnTick_DataServer.NewThrowEntity
-1023837449	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1017411502	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-1013891900	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-992935202	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-989493184	-2002379408	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-982975585	452849117	ForceCastOnGameplayEvent.ForceCastAbility
-982850914	2075976215	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-982682474	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-978792376	744300418	Script_Demount_DataServer.DemountSpellType
-969931747	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-952755594	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-943858353	-2127508277	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-939151406	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-933062954	-172239336	Throw_Prefabs_To_Spawn.Value
-931287980	-53762695	AbilityThrowMultipleWithSpreadOnTick_DataServer.NewThrowEntity
-931247281	-2050883182	ForceCastOnGameplayEvent.ForceCastAbility
-931247281	-793376955	ForceCastOnGameplayEvent.ForceCastAbility
-925263583	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-923189082	821183186	RadialZone_Environment_Data.Debuff
-922187970	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-915937278	-1040401062	AbilityThrowMultipleWithSpreadOnTick_DataServer.NewThrowEntity
-910610447	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-910296704	1739795357	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-899747642	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-893594484	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-888582520	-1735851173	Script_CreateProfessorCoilEvent_DataServer.BeamPrefabGuid
-888478474	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-887031154	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-883762685	-388636006	ForceCastOnGameplayEvent.ForceCastAbility
-883197188	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-883139285	1776067756	BloodBuff_SpellCritCooldownReduction_DataShared.ProcBuff
-871881847	-22490832	ForceCastOnGameplayEvent.ForceCastAbility
-864074498	651636982	AbilityThrowMultipleWithSpreadOnTick_DataServer.NewThrowEntity
-852162858	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-848284681	-1694263304	AbilityThrowTowardsEventHitTarget_DataServer.NewThrowEntity
-843763086	-1120391332	Throw_Prefabs_To_Spawn.Value
-841698718	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-838376627	1144224386	Throw_Prefabs_To_Spawn.Value
-825041900	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-824445631	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-823767297	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-812090150	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-808142514	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
-794020006	-359018142	Script_ApplyBuffUnderHealthThreshold_DataServer.NewBuffEntity
